Name,PlaceID,Address,Rating,Author,Review
Gong cha Melbourne Central,ChIJuwyywspC1moRdgCegLOOHzU,"Shop 236, Melbourne Central, Cnr Latrobe Street &, Swanston St, Melbourne",3.3,Renz Kerr,"Mia (if Im not mistaken) the store manager has a bad attitude, gave us terrible customer service and management there is awful. How did she even end up to be a manager there in the first place with that kind of personality and attitude?

My friend approached her if we can order at the till because we have vouchers from the Golden Tickets but said only one line to the self service screen to order and when we got there we asked how can we input it and said it needs to be ordered in the till, so misleading of her and wasting a lot of time. Also, she only punched 3 vouchers for us when we gave her 4, we didnt notice it until my friends are now paying me."
Gong cha Melbourne Central,ChIJuwyywspC1moRdgCegLOOHzU,"Shop 236, Melbourne Central, Cnr Latrobe Street &, Swanston St, Melbourne",3.3,boom confetti,"Despite it’s a always busy tea shop in the Melbourne Central, the staffs work quickly to serve up the delicious milk tea and always maintain such high standards even during the peak hours with nice customers service. High recommend trying their signature drinks!"
Gong cha Melbourne Central,ChIJuwyywspC1moRdgCegLOOHzU,"Shop 236, Melbourne Central, Cnr Latrobe Street &, Swanston St, Melbourne",3.3,Silly Wander,gongcha_australia just released the cutest bottle for Christmas Season. The gingerbread man bottle is super duper cute. Now it’s a top hit item you need for this Xmas season. Go to your nearest Gongcha and collect this cutest collection.
Gong cha Melbourne Central,ChIJuwyywspC1moRdgCegLOOHzU,"Shop 236, Melbourne Central, Cnr Latrobe Street &, Swanston St, Melbourne",3.3,Sammy T,"This is a little great shop in Melbourne Central that serves Taiwanese Tea, the one I like the best is the Pearl Tea with Half Ice, I normally get the large one and it taste great, I tried the Taro Tea and it was awful, though some people seem to like it!

I also tried the Grape Green Tea & Basil Seeds and it was nice but my favourite is still the Pearl Tea with Half Ice, its really a great drink anytime of the day or night! If you haven't tried it you should, even just for the experience of it. The Pearl Tea with full ice is also great, really depends on each one's taste!"
Lucky Cat,ChIJU9YHGcln1moRR-4xwNEAHzU,"4/120 Bay St, Port Melbourne",4.4,nicole johnston,"There is a a noodle wall where u pick which noodle, pick your extras including pork and veggies. Definitely a fun place for kids to order!

Made to order Banh Mi’s"
Lucky Cat,ChIJU9YHGcln1moRR-4xwNEAHzU,"4/120 Bay St, Port Melbourne",4.4,Branko,"Lucky cat has been my favorite Banh mi place for quite some time. Lady preparing the banh mi is always very attentive, making sure all requests are being made. It’s sooo delicious, both chicken and pork.
I also tried the tea and while it’s good, it might be bit too sweet for me. So I’m sticking to banh mi order and once a month I go for the tea.
Please is very clean, order is always super quick. One happy returning customer!"
Lucky Cat,ChIJU9YHGcln1moRR-4xwNEAHzU,"4/120 Bay St, Port Melbourne",4.4,Karl Ong,"It's me, I'm the lucky cat seeing as Lucky Cat has opened right across the street from work.
Came here twice over two days - once for the matcha bubble tea, and then the next day for a banh mi.

The matcha was very very much matcha, which was fantastic. The banh mi was fresh, absolutely delicious and appropriately spicy! It wasn't the cheapest banh mi but it was worth every dollar 😁

Looking forward to more milk options for the bubble tea in the future, but I'll definitely be coming back a LOT!"
Lucky Cat,ChIJU9YHGcln1moRR-4xwNEAHzU,"4/120 Bay St, Port Melbourne",4.4,Celia Thompson-Shaw,"I recently dined at Lucky Cat Vietnamese Restaurant and had an exceptional experience. The ambiance was delightful, the staff were friendly and attentive, and, most importantly, the food was outstanding. Each dish showcased authentic flavors, and the presentation was impeccable. The menu offered a variety of options, catering to different preferences. Overall, Lucky Cat is a gem for Vietnamese cuisine enthusiasts – a five-star dining destination that I highly recommend."
Lucky Cat,ChIJU9YHGcln1moRR-4xwNEAHzU,"4/120 Bay St, Port Melbourne",4.4,dontguess noname,Worst boba I’ve ever had. ordered a lychee milk tea and a strawberry smoothie which are syrup in milk and syrup shredded ice. Taste super artificial. Had to drink this much because the weather was too hot
Sharetea Dandenong Junction,ChIJTSjmZ7sV1moRXzX-rMz4qnw,"Woolworths Dandenong Junction, Shop T5, Unit 1/3 Gladstone Rd, Dandenong",4.5,Geetika Mishra,"Ordered a mango passionfruit yoghurt but when I got it...it was just Plain yoghurt with just a lil bit of mango syrup. It don't usually happen but this time all the milk teas were wrong. Firstly the yoghurt and secondly I ordered watermelon milk tea and I got honeydew instead.
Fully wastage of time and money."
Sharetea Dandenong Junction,ChIJTSjmZ7sV1moRXzX-rMz4qnw,"Woolworths Dandenong Junction, Shop T5, Unit 1/3 Gladstone Rd, Dandenong",4.5,Mikaela Alessandra Garillo,"They make the best bubble tea here! I really love their smoothies, it’s not too “icey” like the other ones. 🙏🙏"
Sharetea Dandenong Junction,ChIJTSjmZ7sV1moRXzX-rMz4qnw,"Woolworths Dandenong Junction, Shop T5, Unit 1/3 Gladstone Rd, Dandenong",4.5,Manette Teng,"I want to share another flavour which I discovered recently called 'Rose fruit tea with cherry blossom and raspberry popping pearls, 1/2 sugar, 1/2 ice.'
I've tried many flavours but this particular tea drink stood out for me most. It's different, took me to another level, an unforgettable journey.
I've purchased it many times and quality is still superb. It's so refreshing, the taste and flavour is so elegant, aromatic and romantically dances in my mouth. The feeling I had when drinking this flavour, left me wanting for more (one cup wasn't enough for one person).
There's so many more and new flavours coming out, outstanding!
The staff are always showing respect and friendly towards customers.
Look forward to tasting more flavours!

My family and I purchased many flavoured bubble tea drinks on Sunday 28/05/23. We have the power to decide what, how and when we want it done to our liking. The power is in what we order!
The place is easy to find, very clean and lots of varieties to choose from.
Most importantly, we received great customer service. Staff were very polite, friendly, patient and always gave positive attitude. They always smiled no matter how busy they were.
I recommend this place for bubble tea lovers like myself and kids. Even for those who just want to enjoy a sweet moment and for relaxation. A great place to hang out with family &/or friends.
Overall, I'm extremely satisfied with my experience.
Challenge yourself by trying all the different flavours available, you won't regret it! They put a smile on every face!
Sharetea Dandenong Junction team, thank you once again for your exceptional service and for making my family day meaningful and wonderful 😀. See you again soon for more flavours to try and dare!"
Sharetea Dandenong Junction,ChIJTSjmZ7sV1moRXzX-rMz4qnw,"Woolworths Dandenong Junction, Shop T5, Unit 1/3 Gladstone Rd, Dandenong",4.5,Shaista Yawari,"NGL, I never bother myself leaving reviews & this is definitely my first time leaving a review. I was just beyond impressed. Loved the customer service, super friendly staffs especially the guy working there. Just because of the good service & the way he prepared my drink. I went back to them 3 times in one day. Honestly speaking this was my first time to have my bubble drink so delicious. They are super generous. My large cup was more than halfway filled with pearls & I only had chosen 3 different pearls. Definitely will be my 2nd home. :)"
Sharetea Dandenong Junction,ChIJTSjmZ7sV1moRXzX-rMz4qnw,"Woolworths Dandenong Junction, Shop T5, Unit 1/3 Gladstone Rd, Dandenong",4.5,Josh Briscoe (Aer),"I never want to put a negative review but I have to.  We ordered a Dalgona Pearl MT, dalgona was tasteless it was nothing like coffee at all and the milk tea was just bland. Also why did the staff didn’t bother using a dome lid and instead using the sealer as we order from other Shareteas they use one. I couldn’t believe it on that day as before we were occasionally ordering drinks from here and the service was great. I feel like the staff needs to be retrained as this is not acceptable. With this experience we probably won’t be coming back again. I hope you will improve from this day forward."
Teaser Tarneit,ChIJr5PkDICJ1moRw4Z4EtXJidM,"Kiosk 5/380 Sayers Rd, Tarneit",4.7,Emmy Lien,"The staff was very friendly and enthusiastic. All of the drink is also delicious and suitable for all ages.

I have returned here so many times and still loving drinks in here."
Teaser Tarneit,ChIJr5PkDICJ1moRw4Z4EtXJidM,"Kiosk 5/380 Sayers Rd, Tarneit",4.7,Nuramalina Hassan,Service is great and Fast  and the staff members are always friendly.we always come here to get the “Dirt-Tea”. My boys love it.  There’s always plenty of pearls. Today I had the watermelon quenchers.  It’s one of my favourite. Love it.
Teaser Tarneit,ChIJr5PkDICJ1moRw4Z4EtXJidM,"Kiosk 5/380 Sayers Rd, Tarneit",4.7,Charlotte Vine,"Usually enjoy this place but was super excited for a tea tonight and ordered, and was being prepared for around 15-20 minutes and then my order was cancelled all of a sudden with no reason provided? Which meant the other tea place I like was then closed when I tried to place order elsewhere. So a bit cut. Was keen for bubble tea. :("
Teaser Tarneit,ChIJr5PkDICJ1moRw4Z4EtXJidM,"Kiosk 5/380 Sayers Rd, Tarneit",4.7,Diary of Baby boys,"Love how the staff is so friendly and welcoming.
Being a bubble tea lover, this place has the best tasting flavours for bubble tea. Definitely coming back."
Teaser Tarneit,ChIJr5PkDICJ1moRw4Z4EtXJidM,"Kiosk 5/380 Sayers Rd, Tarneit",4.7,Tulsi Thakar,"We ordered mango milk tea, and it came up really tasty. The staff was very friendly and fast. The service was quite quick. Highly recommended for all those who love to drink bubble tea."
G TEA Elizabeth,ChIJ6WviD3ND1moRy9tXVsBE8ec,"215 Elizabeth St, Melbourne",4.2,Christophe Demouche,"We ordered:
Taro Pearl Green Milk Tea
Red Beans Matcha, Very refreshing delicious drink, great customer service, will come back and try another delicious Boba Tea. As a bonus this store is open until 11:30pm when others around are closed.
If you're a bubble tea lover, you should definitely check this out"
G TEA Elizabeth,ChIJ6WviD3ND1moRy9tXVsBE8ec,"215 Elizabeth St, Melbourne",4.2,ADITI SAHA,"The most refreshing boba feast you can have in the city @dingteaelizabeth.melb where they use quality, authentic and local ingredients to make the drinks.

What we had:

Berry sparkling drink, this will remind you of all things summer, so relaxing to sip on this even on a cold winter afternoon. The fresh minty taste will really make you feel refreshed. Must try
Aloe Vera honey and lemon drink, the sweet and sourness are so perfectly balanced in this drink. Strongly recommended and it’s very delicious
Brown sugar boba milk, oh my this is by far the best brown sugar boba drink I had in the city, the boba is so soft and melts in my mouth, the warmth of this drink is perfect to make you feel good in this weather. Very yummy and addictive, also it’s not very sweet enough to make you enjoy the flavours.

Also the vibe here is so cool and relaxing, just walk in to their store on Elizabeth street, order your favourite drink or two and enjoy it.

Also the prices are super standard and reasonable and the service is very prompt on a busy weekend.

Guys do checkout @dingteaelizabeth.melb this weekend for a tasty and refreshing boba treat with your friends and family."
G TEA Elizabeth,ChIJ6WviD3ND1moRy9tXVsBE8ec,"215 Elizabeth St, Melbourne",4.2,Stephanie Rose,"🍮 Creme Brûlée Brown Sugar Pearl Milk Tea
🍏 Apple Green Fruit Tea, Star Jelly

Ding Tea is a bubble tea brand that believes in the infinite possibility of tea - no matter black tea or milk tea, consistently launching new and refined drinks. They are a big brand, promoting their Taiwanese tea over 5 continents! 🌎

I’m not the biggest expert on bubble tea, only really began drinking them this year and I often go for a Lychee Green Tea. When I saw their Creme Brûlée Milk Tea, I knew I had to try something new. I almost wish I hadn’t because now I’m OBSESSED! It is so perfectly balanced and creamy, with delicious brown sugar pearls and a crispy, blowtorched, caramelised cream top. I’ll be returning frequently for this one. 🔥🔥

I also tried their Apple Green Tea with Star Jelly, which was also really nice and I enjoyed the different texture of the jelly opposed to a regular soft Pearl. I recommend going with 50% less sugar in this flavour.

Staff were very friendly and were happy to help you through their many choices and explain them to you. The venue could have been more refined but that is my only feedback here! Great option for your CBD bubble tea fix.

⭐️ 4.5/5 (Great)"
G TEA Elizabeth,ChIJ6WviD3ND1moRy9tXVsBE8ec,"215 Elizabeth St, Melbourne",4.2,Sarah Melbs,"@dingteaelizabeth.melb is a Taiwanese Bubble Shop along Elizabeth Street! The store is so spacious with seating available inside- never had their drinks before. The staff member that served me was very helpful. He recommended the Sparkling teas so I gave them a try.

The blueberry one was really nice and refreshing with a nice kick of fizz from the soda water 💦 - it also had the cutest STAR shaped boba which was so enjoyable!!! 🤩 I also ordered the top 10 favourite - Kumquat Lemon Tea with White Boba. I loved that sweet and sourness to that drink- def would order that again! The white boba was also really addictive and super springy 😻🫶🏻🍋 The touch of mint made both drinks super refreshing 🌱. this is the large size and I was able to reduce the sugar levels which was great ♥️😁🙌🏻

Add them to your boba list ❤️🧋☀️"
G TEA Elizabeth,ChIJ6WviD3ND1moRy9tXVsBE8ec,"215 Elizabeth St, Melbourne",4.2,Elina Ramezani,"The bubble tea was delightful, but unfortunately, the overall experience was marred by the messy and untidy environment. The bagasse disposal area was right in front of the customers, which wasn’t very pleasant. The place didn’t feel very clean."
New Tea,ChIJNeLV6RgV1moR1W5wZFyMyw4,"27A Buckingham Ave, Springvale",4.4,Marie Le,"This place I will go to for a refreshing beverage. They choose the finest and authentic tea. The fruits tea menu are delicious. My favourite is green tea cheese. The cup sealed it makes it leak proof, keeping you clean and on the move. Great service, James is polite and friendly. Store always look nice and clean."
New Tea,ChIJNeLV6RgV1moR1W5wZFyMyw4,"27A Buckingham Ave, Springvale",4.4,Oscar Riches,"Tea is good.
Service is fine not rude. In fact since I've been back service is better.
Selection of new teas to keep interest is also nice.
Taro and sago thick not too sweet.
Tried the soy tea oolong and was pleased.
Best tea in Springvale beats most of the other franchises"
New Tea,ChIJNeLV6RgV1moR1W5wZFyMyw4,"27A Buckingham Ave, Springvale",4.4,Victor,Bubble tea store in Springvale. Quite enjoy my bubble tea here. You do pay a premium but tea taste fresh and the pearls are nice and bouncy.
New Tea,ChIJNeLV6RgV1moR1W5wZFyMyw4,"27A Buckingham Ave, Springvale",4.4,Thay,"love the service here at New Tea, the staff are friendly and welcoming, this oolong milk tea taste so so so good among all bubble tea shop I’ve tried. 9/10 for this flavor, must try this shop for your next bubble tea list."
New Tea,ChIJNeLV6RgV1moR1W5wZFyMyw4,"27A Buckingham Ave, Springvale",4.4,Lyva Sou,"Beautiful experience, i tried the drinks there and it did not disappoint. The creme brulee was phenomenal it was their signature drink. Staff were nice and friendly and were very helpful. The owner is very nice and welcoming as well. Reasonable price for good quality drinks. 10/10 would go again😄"
Chatime Pran Central,ChIJ0RnXxaxp1moRFyJPTk09xxI,"Pran Central Shopping Centre, Shop 37/325 Chapel St, Prahran",4.5,Meg O,Always greeted with a smile from Cynthia who is the owner. I don’t live close by so only go every few weeks when I’m in the area but Cynthia always remembers my order and makes a perfect frozen mango half sugar tea for me. Wish I lived closer! Thanks Cynthia!
Chatime Pran Central,ChIJ0RnXxaxp1moRFyJPTk09xxI,"Pran Central Shopping Centre, Shop 37/325 Chapel St, Prahran",4.5,Quang Le,Nice and convenient place to get milk tea. Good service.
Chatime Pran Central,ChIJ0RnXxaxp1moRFyJPTk09xxI,"Pran Central Shopping Centre, Shop 37/325 Chapel St, Prahran",4.5,Brandon C,"The atmosphere and staff were clean and great. I found my ‘watermelon’ frozen (ice-blended) drink taste like a cough syrup mixture- nothing bout the recipe taste like watermelon (not fresh, just syrupy stuff). Safer option would be the lychee frozen. It’s a shame their recipes are mid."
Chatime Pran Central,ChIJ0RnXxaxp1moRFyJPTk09xxI,"Pran Central Shopping Centre, Shop 37/325 Chapel St, Prahran",4.5,Nghi Hà,"Cha Time is the worst milk tea in the world. The sweetness in milk tea taste like the chemical flavors  from the toppings. Tea and powdered milk are clearly separated in my cup. The tea flavour is not intense and bland. Pearls are not soft, hard to chew
Never comeback."
Chatime Pran Central,ChIJ0RnXxaxp1moRFyJPTk09xxI,"Pran Central Shopping Centre, Shop 37/325 Chapel St, Prahran",4.5,Kilisitina Sisifa,"Check Out this Watering Hole! Quenches Thirst, Either Hot or Cold.
*service with a smile
*take time to explain menu choices
*spotlessly clean
*ambience- lovely
*upbeat music/uplifting for a young at heart Senior Citizen
Note: If you like your drinks hot, extra hot tell them.
(You can tell I like my drinks really hot 😁.
I commend Cynthia highly for putting her heart and soul into Chatime ❤👌💯"
Mr panda bubble tea casey central,ChIJz8OUp6UR1moRg2W94FC6yCI,"Shop Fk06/400 Cranbourne Rd, Narre Warren South",4.3,樱木花,"Chanced upon this bubble tea outlet.
Ordered my favourite oolong lychee - not many bubble tea have this flavour.
And they put real bits of lychee in your drink. Yum!!!
Was here on a tues midday and not too busy. Drink was ready fast and taste nice."
Mr panda bubble tea casey central,ChIJz8OUp6UR1moRg2W94FC6yCI,"Shop Fk06/400 Cranbourne Rd, Narre Warren South",4.3,Elly Brown,Had milk teas from here and compared to other brands I'd have to give it one star for the quality and taste. Milk tea has no milk just sugar and water not milky consistency like proper milk teas.
Mr panda bubble tea casey central,ChIJz8OUp6UR1moRg2W94FC6yCI,"Shop Fk06/400 Cranbourne Rd, Narre Warren South",4.3,Mick Kay,"Angela was awesome , works her backside off and still smiles after a long day and produces the goods !! Bravo Angela , she could work in any field of hospitality ."
Mr panda bubble tea casey central,ChIJz8OUp6UR1moRg2W94FC6yCI,"Shop Fk06/400 Cranbourne Rd, Narre Warren South",4.3,Shazia Hakimi,"Very bad customer service. Gets the drink wrong but don’t want to change it.
I called 3 times no one picked up.
I guys called me over 8 hours later now am I supposed to still have the drink.
Plus we changed the topics the lady said yes that’s fine and added the other toppings.
She doesn’t usually work there and got it wrong. We had to repeat the order 3 times but she still got it wrong"
Mr panda bubble tea casey central,ChIJz8OUp6UR1moRg2W94FC6yCI,"Shop Fk06/400 Cranbourne Rd, Narre Warren South",4.3,Fiona Lim,"We purchased two cups of bubble tea today around 3:30pm. My daughter accidentally dropped her bubble cup onto the floor and it spilt. My daughter went back to your store to seek for help for the mess that she had created. The young lady who served us prior handled the situation calmly and well, she pulled out the chairs to barricade the mess, told us she could clean it up for us, along with her colleague. And out of good will, she even made my daughter a replacement cup of bubble tea. I can't thank her more for being so nice."
CoCo Bubble Tea（Glen Waverley）,ChIJY1M-1uI_1moRnP_ffG78qR8,"24 Kingsway, Glen Waverley",3.9,hxyyy Y,"I am writing to express my deep dissatisfaction with the service I received at your establishment on 07/09/2024. My recent experience was marked by significant issues that I believe warrant your immediate attention.

I ordered a hot bubble tea, clearly stating my preference for it to be served hot. During the order, the staff asked if I wanted ice and sugar, to which I responded affirmatively. Unfortunately, my order was mistakenly prepared as a cold drink. When I brought this mistake to the attention of the staff, they were dismissive and rude, insisting that my request for ice meant the drink should be cold.

The situation escalated when the staff, displaying unprofessional behavior, threw our items on the table and forced us to pick them up. To my dismay, they also told us not to return to the store and to complaint how ever I want, yet they refused to provide their names or wear name tags, which is a basic expectation in customer service.

This level of service is unacceptable and does not reflect the standards one would expect from a reputable establishment. I am requesting that you address this issue and ensure that such incidents do not recur in the future. Additionally, I would appreciate a formal apology for the treatment I received and for the inconvenience caused."
CoCo Bubble Tea（Glen Waverley）,ChIJY1M-1uI_1moRnP_ffG78qR8,"24 Kingsway, Glen Waverley",3.9,张曦文,"I've been trying every drink on the menu for a year now and I love it. My friends and family were fascinated.

I have never had a problem with their service and usually take my order very quickly. Highly recommend!!"
CoCo Bubble Tea（Glen Waverley）,ChIJY1M-1uI_1moRnP_ffG78qR8,"24 Kingsway, Glen Waverley",3.9,Jun Teh,"All the milk tea store are so crowded. In the end I chose Coco with the least crowd, but there’s also 7 people in front of me. The drinks are good, always a fan of coco, just that the waiting time is a little long."
CoCo Bubble Tea（Glen Waverley）,ChIJY1M-1uI_1moRnP_ffG78qR8,"24 Kingsway, Glen Waverley",3.9,Mandie L.,"I've been here a few times and find both their milky and fruity range really nice!!! When my friends and I visit The Glen/Kingsway, CoCo (and Sharetea) is our first choice when it comes to bubble tea.

My sister doesn't usually like bubble tea, but CoCo offers some bubble-tea-hater friendly drink options. She really enjoyed here orange yakult drink."
CoCo Bubble Tea（Glen Waverley）,ChIJY1M-1uI_1moRnP_ffG78qR8,"24 Kingsway, Glen Waverley",3.9,Alan Bu,"We have tried nearly all shops at Glen Waverley and we consider this to be the best. There are seating area at the back, middle counter and front entrance area. Service is reasonably above average. Drinks are consistently good, albeit there are a few situations where the fresh taro was not fully cooked properly. The sales assistant are quick with making the dreams. Overall great for the drinks, above average for service."
The Alley LuJiaoXiang,ChIJO6UNjCYV1moRoqLcrqEVB7E,"Shop 6/218 Springvale Rd, Springvale",4.1,BlingBling,"I do not recommend anyone ever go here.

I ordered a warm taro milk tea without pearls.

The staff gave me a cold one with Pearls and then tried to convince me to take it, I declined.

After ""fixing"" the issue I have come home to find that they have pretty much just scooped out some of the pearls.

After pouring it out in a mug to warm it up in the microwave I've found multiple pearls.

Pretty inconsiderate and not acceptable at all for $9."
The Alley LuJiaoXiang,ChIJO6UNjCYV1moRoqLcrqEVB7E,"Shop 6/218 Springvale Rd, Springvale",4.1,Rodina S. Abenoja,"We just wanted to try their milk teas since we often walk past this place and the facade is really catchy with all the animé decals. We finally got a chance and ordered (my usual choice) Brown Sugar Milk Tea, and a regular Pearl Milk Tea for my husband (they have different names for these drinks though). The presentation's really nice and for a second we thought it's good that we gave this place a try, until we had a sip and instantly regretted it. Sorry,  but I believe reviews have to be brutally honest so the management will hear us out and do something to improve their products. The milk teas tasted like a cold beverage that's been left out overnight in room temp so the ice has all melted and now it's just mocha-colored water with equally tasteless bobas. We've tried so many milk teas before and this by far is the worst, really sorry. Reading the previous reviews sharing similar experiences, I think the management doesn't even care that customers are not satisfied with their products? I don't know. And to think their milk teas are priced at $7.30 for a regular cup (for this size at Coco or Gotcha, you only pay between 5.90 to 6.50). Definitely not going back. Hope they find a way to improve.

We didn't want to waste food (cos these cost us $14.60), so we tried our best to finish it all up (see photo), but we couldn't. Sometimes trying out new stuff isn't worth it."
The Alley LuJiaoXiang,ChIJO6UNjCYV1moRoqLcrqEVB7E,"Shop 6/218 Springvale Rd, Springvale",4.1,Vyvian,"Nice friendly staff, one place that is not in a terrible hurry to close their doors straight at 9pm (closing time). Asked for less ice and less sugar in my milk tea, but still nice and tasty. Liked how the milk tea come with 3 different toppings, good for when you don’t know which toppings to choose, and you want it all at the same time."
The Alley LuJiaoXiang,ChIJO6UNjCYV1moRoqLcrqEVB7E,"Shop 6/218 Springvale Rd, Springvale",4.1,Victor,"My go to place for rice yoghurt. Perfectly sweetened and super refreshing. The flavours are distinct, creamy and it just makes you go mmmmm mmmmm. Bubble tea here is a hit and miss but the pearls are normally served warm.

Addit to prior review:
First time in a bubble tea place where classical music was playing.  First movement moonlight sonata was blasting onto the streets and I appreciated it immensely!!"
The Alley LuJiaoXiang,ChIJO6UNjCYV1moRoqLcrqEVB7E,"Shop 6/218 Springvale Rd, Springvale",4.1,Nikola Milošela,"Not bad usually but they messed up my order. I asked for a hot Boba and they gave me a boba that was mostly ice. When I told this, they apologised but didn't offer to make it again.

The main problem is that it's expensive and it cost me $10 for that Boba which is why messing up is way worse."
Topepop Tea,ChIJEUou-yGF1moRYgyf7E7-vs8,"54A Watton St, Werribee",4.9,Nina Genuino,We regularly go here for their milk tea. It’s our first time to try their Bahn mi and it’s the best!! Better than Lily’s! and better than the ones we’ve had in Vietnam. The bread was crispy on the outside but light and fluffy on the inside and the crispy pork was sooo crunchy 🤯 I regret sharing because it’s soooo good 🤤🤤🤤
Topepop Tea,ChIJEUou-yGF1moRYgyf7E7-vs8,"54A Watton St, Werribee",4.9,Nicole,"Very friendly service, I was greeted as soon as I walked in the store. Nice decor and a clean store if you’re wanting to dine in.
I had a drink chosen based on the menu attached to the shop front window but discovered heaps more options once inside the store and promptly changed my mind 😆 Was then blown away to discover my Mango Milk Tea had actual mango in it… totally thought it would just  be a flavouring syrup.

UPDATE: Have now tried their Ba Minh 🤤 Me, being the fussy features that I am, meant I wanted mine without salad etc. but I somehow managed to still get a sauce… thankfully it was DELICIOUS! Hands down, it’s up there with one of the best I’ve had. Crispy roll, succulent pork and oh so tasty."
Topepop Tea,ChIJEUou-yGF1moRYgyf7E7-vs8,"54A Watton St, Werribee",4.9,Andrew Carlson,I came here for lunch and had their rice paper rolls. 1 prawn and 1 chicken. OMG so delicious and fresh. Very flavourful with fresh herbs and salad. Their spicy / soy dipping sauce with so good. And their friendly delightful service made my day. Also affordable too. This place is a little gem. Thank you.
Topepop Tea,ChIJEUou-yGF1moRYgyf7E7-vs8,"54A Watton St, Werribee",4.9,crisy,"i love this place! i always come after work and it’s one of the only boba places open. such amazing couple running the shop and always working hard! WONDERFUL CUSTOMER SERVICE! definitely needs more recognition! i absolutely love the drinks, visit if you love more traditional styled bubble tea! fierce competition at werribee but this place always continues to make amazing boba. DEFINITELY RECOMMEND!!"
Topepop Tea,ChIJEUou-yGF1moRYgyf7E7-vs8,"54A Watton St, Werribee",4.9,hallemah assaad,"Best bubble tea store in Werribee, most polite, friendly owners and delicious bubble tea no matter what you choose."
Mr.Panda tea Carlton,ChIJ61Cy03ld1moRz3fiKxMpDl0,"212 Victoria St, Carlton",4.1,Merrily L,"Ordered on Uber eats pineapple green tea with coconut jelly & white pearls + lemon black tea with mango jelly , one of the most refreshing fruit teas I had in Melbourne (I had a lot) even had pineapple pieces in my pineapple tea . Was soooo yum !"
Mr.Panda tea Carlton,ChIJ61Cy03ld1moRz3fiKxMpDl0,"212 Victoria St, Carlton",4.1,Kimberly Maxwell,A regular place for me! All of the bubble tea flavours you would expect with reasonable pricing. One of my favourite toppings is the Oreo or pudding. I also tried a matcha bubble waffle and it was perfectly chewy and crisp.
Mr.Panda tea Carlton,ChIJ61Cy03ld1moRz3fiKxMpDl0,"212 Victoria St, Carlton",4.1,Roselyn Ye,Came here out of a bubble tea craving - Matcha had a nice taste and the customer service was good. Prices are reasonable too! Safe to say I will be back again 😊😊
Mr.Panda tea Carlton,ChIJ61Cy03ld1moRz3fiKxMpDl0,"212 Victoria St, Carlton",4.1,Gerelt-Od Munkhbat,"I went there with my kids and We had an awful experience. We did not clearly know about the products so everytime we asked for clarification, the lady was really hesitating to serve and showing lot of unappropiate face expressions. I would say, service is the worst in Melbourne"
Mr.Panda tea Carlton,ChIJ61Cy03ld1moRz3fiKxMpDl0,"212 Victoria St, Carlton",4.1,heize,"Taro bubble tea is really good I've tried taro bubble tea from many places, but it was the best The staff are kind and above all very clean. They make drinks very carefully It's the most delicious bubble tea place in Melbourne i love this place"
Top Tea,ChIJizKxkdND1moRi2TEPeqeXPw,"242 Swanston St, Melbourne",3.7,Thanh Hảo Lê,"While it wasn't bad, it wasn't quite the bubble tea revelation I was hoping for. They have a huge selection of flavours and toppings, which is definitely a plus. I went for a classic brown sugar milk tea with tapioca pearls, and the tea itself was good - strong and flavourful. The pearls were a bit on the chewier side than I like, but that's a personal preference.

One thing that surprised me was the atmosphere. The place was clean and bright, but it felt more like a grab-and-go coffee shop than a place to relax and enjoy a drink. The music was loud, and the seating was a bit cramped.

Overall, Top Tea is a decent option for a quick bubble tea fix. If you're looking for a place to catch up with friends and chat, there might be better options out there."
Top Tea,ChIJizKxkdND1moRi2TEPeqeXPw,"242 Swanston St, Melbourne",3.7,Czarina Buenaventura,"Great Brulee milk tea, as well as the hand-peeled pomelo but the price for the latter is quite exorbitant. I love the chewiness of the pearl and taste of their drinks. Store is always crowded but the staff moves quickly to get the orders out. The paper bag for two drinks or more is appreciated so I can lug the drinks back safely to my hotel."
Top Tea,ChIJizKxkdND1moRi2TEPeqeXPw,"242 Swanston St, Melbourne",3.7,Ζ L,"I got the creme brulee trea with pearls. It was an okay bubble tea. But, for a 30 minute wait, it does not seem worth it."
Top Tea,ChIJizKxkdND1moRi2TEPeqeXPw,"242 Swanston St, Melbourne",3.7,Trang Nguyen,"Popular tea shop. Got queues most of the time so you need to wait for like 15-20 mins to order and to get your drinks.
Tried brulee milk tea with extra cheese foam. It was just so so, nothing special. The milk tea is no different to homemade milktea. Easily find better milktea somewhere else. Havent tried their fruit teas yet, hope they are better."
Top Tea,ChIJizKxkdND1moRi2TEPeqeXPw,"242 Swanston St, Melbourne",3.7,Brian Duy Nguyen,"I recently visited Top Tea Melbourne and had a fantastic experience. The tea selection was extensive and the staff were knowledgeable and passionate about tea. The atmosphere was cozy and inviting, and the decor was beautiful. I ordered a pot of their signature blend and it was absolutely delicious. The tea was brewed to perfection and served in beautiful teaware. I also tried some of their desserts and they were heavenly - the perfect complement to the tea. Overall, I highly recommend Top Tea Melbourne to anyone looking for a high-quality tea experience. I can't wait to visit again and try more of their blends!"
